"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/13/2010","AQS","340035001","2","5","ppb","7","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/14/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/15/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/16/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/17/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/18/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/19/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/20/2010","AQS","340035001","2","4","ppb","6","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/21/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/22/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/23/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/24/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/25/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/26/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/27/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/28/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/29/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"04/30/2010","AQS","340035001","2","6","ppb","9","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/01/2010","AQS","340035001","2","7","ppb","10","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/02/2010","AQS","340035001","2","3","ppb","4","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/03/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/04/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/05/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/06/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/07/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/08/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/09/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/10/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/11/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/12/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/13/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/14/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/15/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/16/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/17/2010","AQS","340035001","2","4","ppb","6","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/18/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/19/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/20/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/21/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/22/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/23/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/24/2010","AQS","340035001","2","3","ppb","4","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/25/2010","AQS","340035001","2","3","ppb","4","HACKENSACK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/26/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/27/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/28/2010","AQS","340035001","2","4","ppb","6","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/29/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/30/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"05/31/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/01/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/02/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/03/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/04/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/05/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/06/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/07/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/08/2010","AQS","340035001","2","0","ppb","0","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/09/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/10/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/11/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/12/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/13/2010","AQS","340035001","2","2","ppb","3","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/14/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"06/15/2010","AQS","340035001","2","1","ppb","1","HACKENSACK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
