"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/28/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"07/29/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"07/30/2007","AQS","340035001","1","0.8","ppm","9","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"07/31/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/01/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/02/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/03/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/04/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/05/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/06/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/07/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/08/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/09/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/10/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/11/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/12/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/13/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/14/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/15/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/16/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/17/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","17","71.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/20/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","11","46.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/21/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/22/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/23/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/24/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/25/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/26/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/27/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/28/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/29/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/30/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"08/31/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/01/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/02/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/03/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/04/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/05/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/06/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/07/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/08/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/09/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/10/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/11/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/12/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/13/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/14/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","18","75.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/15/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/16/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/17/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/18/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/19/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/20/2007","AQS","340035001","1","0.8","ppm","9","HACKENSACK","18","75.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/21/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/22/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/23/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/24/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","21","88.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/25/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/26/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/27/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/28/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/29/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"09/30/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/01/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/02/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/03/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/04/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/05/2007","AQS","340035001","1","0.8","ppm","9","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/06/2007","AQS","340035001","1","0.9","ppm","10","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/07/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/08/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/09/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/10/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/11/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/12/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/13/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/14/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/15/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/16/2007","AQS","340035001","1","0.9","ppm","10","HACKENSACK","18","75.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/17/2007","AQS","340035001","1","1","ppm","11","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/18/2007","AQS","340035001","1","1.1","ppm","13","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/19/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/20/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/21/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/22/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/23/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/24/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/25/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/26/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/27/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/28/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/29/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/30/2007","AQS","340035001","1","1.1","ppm","13","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"10/31/2007","AQS","340035001","1","1.4","ppm","16","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/01/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/02/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/03/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/04/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/05/2007","AQS","340035001","1","0.9","ppm","10","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/06/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/07/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/08/2007","AQS","340035001","1","0.8","ppm","9","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/09/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","11","46.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/15/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","19","79.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/16/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/17/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/18/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/19/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/20/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/21/2007","AQS","340035001","1","1.5","ppm","17","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/22/2007","AQS","340035001","1","1.5","ppm","17","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/23/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/24/2007","AQS","340035001","1","0.4","ppm","5","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/25/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/26/2007","AQS","340035001","1","1.8","ppm","20","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/27/2007","AQS","340035001","1","1.6","ppm","18","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/28/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/29/2007","AQS","340035001","1","0.9","ppm","10","HACKENSACK","18","75.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"11/30/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"12/01/2007","AQS","340035001","1","0.5","ppm","6","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"12/02/2007","AQS","340035001","1","0.6","ppm","7","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"12/03/2007","AQS","340035001","1","0.8","ppm","9","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"12/04/2007","AQS","340035001","1","0.3","ppm","3","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"12/05/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","18","75.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"12/06/2007","AQS","340035001","1","0.8","ppm","9","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"12/07/2007","AQS","340035001","1","1","ppm","11","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
"12/08/2007","AQS","340035001","1","0.7","ppm","8","HACKENSACK","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.882373","-74.042172"
